transaction_id,user_id,user_spending_profile,user_bank_preference,platform,category,transaction_amount_inr,payment_method,bank,card_network,cashback_percentage,max_cashback_inr,min_transaction_inr,offer_applicable,actual_cashback_inr,effective_savings_pct,offer_valid_days,offer_start_date,offer_end_date,offer_description,offer_rank_score
TXN100095,A6287F9F,Frequent Buyer,Axis,Blinkit,Grocery,422.63,Net Banking,Paytm,N/A,2,50,999,False,0.0,0.0,30,2024-04-18,2024-05-18,Use your Paytm N/A card and earn 2% cashback capped at Rs.50. Applicable on Grocery orders over Rs.999.,0.0
TXN100096,5D4D679E,High Spender,SBI,MakeMyTrip,Travel,2371.04,Net Banking,SBI,N/A,5,300,999,True,118.55,4.9999,90,2024-10-13,2025-01-11,SBI Net Banking users get 5% back on MakeMyTrip purchases in Travel. Offer capped at Rs.300 min spend Rs.999.,5.4999
TXN100097,A60F2757,Occasional Buyer,No Preference,Amazon,Fashion,640.56,Credit Card,IDFC,Amex,12,300,1499,False,0.0,0.0,7,2024-07-26,2024-08-02,12% cashback up to Rs.300 on Fashion purchases using IDFC Credit Card. Min transaction Rs.1499.,0.0
TXN100098,CC154773,High Spender,ICICI,IRCTC,Travel,41937.24,UPI,ICICI,N/A,12,75,999,True,75.0,0.1788,60,2024-10-28,2024-12-27,Flat 12% discount on IRCTC order via ICICI UPI. Max benefit Rs.75. Min order Rs.999.,0.6788
TXN100099,45093139,Low Spender,Axis,BigBasket,Grocery,898.24,Debit Card,ICICI,Visa,7,250,1999,False,0.0,0.0,14,2024-04-30,2024-05-14,Get flat 7% off with ICICI Debit Card on BigBasket. Maximum discount Rs.250. Valid on orders above Rs.1999.,0.0
TXN100100,199C5204,High Spender,ICICI,Swiggy,Food Delivery,1176.29,Credit Card,SBI,Amex,15,1000,4999,False,0.0,0.0,90,2024-11-25,2025-02-23,SBI Credit Card users get 15% back on Swiggy purchases in Food Delivery. Offer capped at Rs.1000 min spend Rs.4999.,0.0
TXN100101,21369DE7,High Spender,ICICI,Nykaa,Beauty,2503.93,UPI,Kotak,N/A,2,250,299,True,50.08,2.0001,30,2024-08-24,2024-09-23,2% cashback for Kotak N/A cardholders on Beauty items at Nykaa. Cap Rs.250 Threshold Rs.299.,2.5001
TXN100102,1EC4BA83,Low Spender,SBI,BigBasket,Grocery,2040.6,Credit Card,Paytm,Amex,15,1000,199,True,306.09,15.0,60,2024-10-19,2024-12-18,Exclusive Paytm offer: 15% instant discount on BigBasket via Credit Card. Max savings Rs.1000. Min purchase Rs.199.,15.5
TXN100103,364F1AC2,Frequent Buyer,Axis,Blinkit,Grocery,2885.85,Net Banking,ICICI,N/A,10,75,499,True,75.0,2.5989,7,2024-05-06,2024-05-13,10% cashback for ICICI N/A cardholders on Grocery items at Blinkit. Cap Rs.75 Threshold Rs.499.,3.0989
TXN100104,63F4CC73,Frequent Buyer,Kotak,IRCTC,Travel,19467.1,UPI,Yes Bank,N/A,12,250,199,True,250.0,1.2842,30,2024-02-03,2024-03-04,Yes Bank UPI users get 12% back on IRCTC purchases in Travel. Offer capped at Rs.250 min spend Rs.199.,1.7842
TXN100105,6F508271,Frequent Buyer,No Preference,Myntra,Beauty,1484.38,Wallet,SBI,N/A,10,75,499,True,75.0,5.0526,30,2024-06-07,2024-07-07,Flat 10% discount on Myntra order via SBI Wallet. Max benefit Rs.75. Min order Rs.499.,5.5526
TXN100106,EE708C09,Frequent Buyer,No Preference,Flipkart,Home & Kitchen,11398.98,UPI,SBI,N/A,3,300,1999,True,300.0,2.6318,7,2024-07-04,2024-07-11,Save up to Rs.300 with 3% cashback on Home & Kitchen using SBI UPI. Minimum cart value Rs.1999.,3.1318
TXN100107,974DA197,Moderate Spender,SBI,Nykaa,Beauty,1364.75,Debit Card,SBI,Visa,8,75,199,True,75.0,5.4955,30,2024-11-12,2024-12-12,Use your SBI Visa card and earn 8% cashback capped at Rs.75. Applicable on Beauty orders over Rs.199.,5.9955
TXN100108,9BC8B704,Occasional Buyer,ICICI,Swiggy,Food Delivery,1272.32,Wallet,SBI,N/A,15,50,2999,False,0.0,0.0,30,2024-12-12,2025-01-11,Exclusive SBI offer: 15% instant discount on Swiggy via Wallet. Max savings Rs.50. Min purchase Rs.2999.,0.0
TXN100109,7AA29ED5,Occasional Buyer,Kotak,BigBasket,Grocery,931.81,Debit Card,Kotak,Amex,7,250,4999,False,0.0,0.0,60,2024-05-24,2024-07-23,Flat 7% discount on BigBasket order via Kotak Debit Card. Max benefit Rs.250. Min order Rs.4999.,0.0
TXN100110,FB8B1A4C,Frequent Buyer,Axis,Swiggy,Food Delivery,1231.7,Debit Card,Kotak,Visa,15,250,299,True,184.75,14.9996,90,2024-03-04,2024-06-02,Save up to Rs.250 with 15% cashback on Food Delivery using Kotak Debit Card. Minimum cart value Rs.299.,15.4996
TXN100111,DCE6ABCE,Moderate Spender,SBI,Nykaa,Beauty,4205.92,Credit Card,Axis,Amex,10,50,2999,True,50.0,1.1888,7,2024-07-21,2024-07-28,Axis Credit Card users get 10% back on Nykaa purchases in Beauty. Offer capped at Rs.50 min spend Rs.2999.,1.6888
TXN100112,4157A871,Occasional Buyer,HDFC,MakeMyTrip,Travel,3353.0,Credit Card,GPay,RuPay,5,100,199,True,100.0,2.9824,30,2024-08-29,2024-09-28,Use your GPay RuPay card and earn 5% cashback capped at Rs.100. Applicable on Travel orders over Rs.199.,3.4824
TXN100113,6537CC11,Occasional Buyer,Axis,IRCTC,Travel,45481.16,Credit Card,Kotak,Mastercard,5,750,2999,True,750.0,1.649,7,2024-05-27,2024-06-03,Exclusive Kotak offer: 5% instant discount on IRCTC via Credit Card. Max savings Rs.750. Min purchase Rs.2999.,2.149
TXN100114,6D6E4AFD,Low Spender,HDFC,Zomato,Food Delivery,1012.58,Wallet,PNB,N/A,3,75,4999,False,0.0,0.0,90,2024-10-01,2024-12-30,3% cashback up to Rs.75 on Food Delivery purchases using PNB Wallet. Min transaction Rs.4999.,0.0
TXN100115,60C9895C,Frequent Buyer,Kotak,Zomato,Food Delivery,543.22,Credit Card,Paytm,RuPay,7,1000,2999,False,0.0,0.0,14,2024-12-06,2024-12-20,Get flat 7% off with Paytm Credit Card on Zomato. Maximum discount Rs.1000. Valid on orders above Rs.2999.,0.0
TXN100116,45093139,High Spender,HDFC,Blinkit,Grocery,1354.23,Net Banking,HDFC,N/A,12,250,1499,False,0.0,0.0,7,2024-07-01,2024-07-08,Get flat 12% off with HDFC Net Banking on Blinkit. Maximum discount Rs.250. Valid on orders above Rs.1499.,0.0
TXN100117,F287012C,Moderate Spender,No Preference,Flipkart,Home & Kitchen,3101.49,UPI,BOB,N/A,10,100,4999,False,0.0,0.0,60,2024-11-19,2025-01-18,Use your BOB N/A card and earn 10% cashback capped at Rs.100. Applicable on Home & Kitchen orders over Rs.4999.,0.0
TXN100118,C5813CD6,Moderate Spender,HDFC,Nykaa,Beauty,1679.18,Credit Card,Axis,Visa,10,200,2999,False,0.0,0.0,90,2024-08-30,2024-11-28,Save up to Rs.200 with 10% cashback on Beauty using Axis Credit Card. Minimum cart value Rs.2999.,0.0
TXN100119,EA2FDF6E,Moderate Spender,SBI,MakeMyTrip,Travel,43558.32,UPI,Kotak,N/A,3,250,2999,True,250.0,0.5739,60,2024-08-13,2024-10-12,Flat 3% discount on MakeMyTrip order via Kotak UPI. Max benefit Rs.250. Min order Rs.2999.,1.0739
TXN100120,8569FD82,Moderate Spender,Axis,Nykaa,Beauty,4644.26,Wallet,Kotak,N/A,3,300,299,True,139.33,3.0,60,2024-11-04,2025-01-03,Use your Kotak N/A card and earn 3% cashback capped at Rs.300. Applicable on Beauty orders over Rs.299.,3.5
TXN100121,7883D991,High Spender,SBI,Flipkart,Electronics,29593.99,UPI,Kotak,N/A,15,1000,2999,True,1000.0,3.3791,14,2024-12-19,2025-01-02,15% cashback for Kotak N/A cardholders on Electronics items at Flipkart. Cap Rs.1000 Threshold Rs.2999.,3.8791
TXN100122,CE4C4B27,Occasional Buyer,HDFC,MakeMyTrip,Travel,15178.66,Credit Card,ICICI,Amex,10,750,499,True,750.0,4.9411,7,2024-03-14,2024-03-21,10% cashback for ICICI Amex cardholders on Travel items at MakeMyTrip. Cap Rs.750 Threshold Rs.499.,5.4411
TXN100123,B5D9B13D,Moderate Spender,HDFC,Zomato,Food Delivery,638.9,Wallet,HDFC,N/A,5,500,1999,False,0.0,0.0,30,2024-08-15,2024-09-14,Get flat 5% off with HDFC Wallet on Zomato. Maximum discount Rs.500. Valid on orders above Rs.1999.,0.0
TXN100124,D2128733,Moderate Spender,Kotak,MakeMyTrip,Travel,17090.5,UPI,Axis,N/A,3,50,499,True,50.0,0.2926,60,2024-09-22,2024-11-21,Flat 3% discount on MakeMyTrip order via Axis UPI. Max benefit Rs.50. Min order Rs.499.,0.7926
TXN100125,D8D326D9,Frequent Buyer,HDFC,BigBasket,Grocery,2200.9,Debit Card,Paytm,RuPay,15,150,299,True,150.0,6.8154,14,2024-02-07,2024-02-21,15% cashback for Paytm RuPay cardholders on Grocery items at BigBasket. Cap Rs.150 Threshold Rs.299.,7.3154
TXN100126,ECE08C2E,Occasional Buyer,HDFC,MakeMyTrip,Travel,36057.94,Wallet,BOB,N/A,8,200,499,True,200.0,0.5547,14,2024-07-04,2024-07-18,Exclusive BOB offer: 8% instant discount on MakeMyTrip via Wallet. Max savings Rs.200. Min purchase Rs.499.,1.0547
TXN100127,58C8E327,Moderate Spender,ICICI,Zomato,Food Delivery,185.48,Wallet,Paytm,N/A,10,500,499,False,0.0,0.0,90,2024-02-14,2024-05-14,Get flat 10% off with Paytm Wallet on Zomato. Maximum discount Rs.500. Valid on orders above Rs.499.,0.0
TXN100128,EC26575C,Occasional Buyer,No Preference,Nykaa,Beauty,3915.07,Wallet,ICICI,N/A,5,250,299,True,195.75,4.9999,60,2024-08-26,2024-10-25,ICICI Wallet users get 5% back on Nykaa purchases in Beauty. Offer capped at Rs.250 min spend Rs.299.,5.4999
TXN100129,30FAFB31,Frequent Buyer,No Preference,IRCTC,Travel,38853.52,Debit Card,Yes Bank,Visa,3,750,499,True,750.0,1.9303,30,2024-03-25,2024-04-24,Use your Yes Bank Visa card and earn 3% cashback capped at Rs.750. Applicable on Travel orders over Rs.499.,2.4303
TXN100130,F4F31F3A,Moderate Spender,SBI,Blinkit,Grocery,2584.02,UPI,Axis,N/A,8,100,1499,True,100.0,3.8699,90,2024-09-30,2024-12-29,Get flat 8% off with Axis UPI on Blinkit. Maximum discount Rs.100. Valid on orders above Rs.1499.,4.3699
TXN100131,FB8B1A4C,Moderate Spender,Kotak,IRCTC,Travel,10217.63,Wallet,GPay,N/A,10,1000,199,True,1000.0,9.787,7,2024-02-11,2024-02-18,10% cashback up to Rs.1000 on Travel purchases using GPay Wallet. Min transaction Rs.199.,10.287
TXN100132,8513615F,Frequent Buyer,SBI,Zomato,Food Delivery,984.45,Credit Card,PNB,RuPay,8,500,999,False,0.0,0.0,60,2024-06-01,2024-07-31,8% cashback for PNB RuPay cardholders on Food Delivery items at Zomato. Cap Rs.500 Threshold Rs.999.,0.0
TXN100133,739BE50F,Low Spender,ICICI,Nykaa,Beauty,2575.98,Debit Card,IDFC,Mastercard,10,250,1999,True,250.0,9.705,60,2024-03-07,2024-05-06,IDFC Debit Card users get 10% back on Nykaa purchases in Beauty. Offer capped at Rs.250 min spend Rs.1999.,10.205
TXN100134,9196100C,Frequent Buyer,HDFC,MakeMyTrip,Travel,24390.68,UPI,PNB,N/A,7,100,299,True,100.0,0.41,7,2024-05-28,2024-06-04,Flat 7% discount on MakeMyTrip order via PNB UPI. Max benefit Rs.100. Min order Rs.299.,0.91
TXN100135,21369DE7,Frequent Buyer,Axis,Zomato,Food Delivery,1248.2,Wallet,GPay,N/A,10,150,499,True,124.82,10.0,60,2024-09-20,2024-11-19,10% cashback for GPay N/A cardholders on Food Delivery items at Zomato. Cap Rs.150 Threshold Rs.499.,10.5
TXN100136,39BFF5C5,High Spender,Axis,Amazon,Electronics,75892.46,Wallet,PNB,N/A,7,150,1999,True,150.0,0.1976,7,2024-01-26,2024-02-02,Save up to Rs.150 with 7% cashback on Electronics using PNB Wallet. Minimum cart value Rs.1999.,0.6976
TXN100137,F5E4F73A,Frequent Buyer,No Preference,Nykaa,Beauty,2822.45,Credit Card,Yes Bank,Mastercard,8,250,2999,False,0.0,0.0,30,2024-01-24,2024-02-23,Flat 8% discount on Nykaa order via Yes Bank Credit Card. Max benefit Rs.250. Min order Rs.2999.,0.0
TXN100138,5D25C7E1,Frequent Buyer,Kotak,Zomato,Food Delivery,896.85,Credit Card,Yes Bank,Amex,8,1000,299,True,71.75,8.0002,14,2024-02-19,2024-03-04,Flat 8% discount on Zomato order via Yes Bank Credit Card. Max benefit Rs.1000. Min order Rs.299.,8.5002
TXN100139,409D0E1E,High Spender,Kotak,MakeMyTrip,Travel,11554.78,Wallet,Yes Bank,N/A,2,50,199,True,50.0,0.4327,14,2024-12-31,2025-01-14,Yes Bank Wallet users get 2% back on MakeMyTrip purchases in Travel. Offer capped at Rs.50 min spend Rs.199.,0.9327
TXN100140,9418FFE9,Occasional Buyer,Kotak,Nykaa,Beauty,3149.42,Wallet,SBI,N/A,10,1000,1999,True,314.94,9.9999,14,2024-07-20,2024-08-03,Save up to Rs.1000 with 10% cashback on Beauty using SBI Wallet. Minimum cart value Rs.1999.,10.4999
TXN100141,5FF38E21,High Spender,Kotak,Blinkit,Grocery,2213.6,UPI,PNB,N/A,2,250,1999,True,44.27,1.9999,7,2024-08-01,2024-08-08,Save up to Rs.250 with 2% cashback on Grocery using PNB UPI. Minimum cart value Rs.1999.,2.4999
TXN100142,3E4363A4,Low Spender,Kotak,Nykaa,Beauty,4845.23,Wallet,Paytm,N/A,7,50,4999,False,0.0,0.0,14,2024-09-25,2024-10-09,Flat 7% discount on Nykaa order via Paytm Wallet. Max benefit Rs.50. Min order Rs.4999.,0.0
TXN100143,912FB01C,Moderate Spender,HDFC,IRCTC,Travel,11157.65,Net Banking,IDFC,N/A,12,100,2999,True,100.0,0.8962,14,2024-07-29,2024-08-12,12% cashback for IDFC N/A cardholders on Travel items at IRCTC. Cap Rs.100 Threshold Rs.2999.,1.3962
TXN100144,9CE9B08A,Low Spender,No Preference,Swiggy,Food Delivery,907.2,Net Banking,BOB,N/A,12,250,499,True,108.86,11.9996,60,2024-09-29,2024-11-28,BOB Net Banking users get 12% back on Swiggy purchases in Food Delivery. Offer capped at Rs.250 min spend Rs.499.,12.4996
TXN100145,7883D991,High Spender,No Preference,BigBasket,Grocery,819.11,Debit Card,Kotak,RuPay,7,200,1499,False,0.0,0.0,14,2024-12-19,2025-01-02,7% cashback for Kotak RuPay cardholders on Grocery items at BigBasket. Cap Rs.200 Threshold Rs.1499.,0.0
TXN100146,6A5339C8,Occasional Buyer,SBI,Blinkit,Grocery,1077.03,Wallet,PhonePe,N/A,12,300,1999,False,0.0,0.0,14,2024-05-28,2024-06-11,12% cashback up to Rs.300 on Grocery purchases using PhonePe Wallet. Min transaction Rs.1999.,0.0
TXN100147,9982C525,Low Spender,SBI,Nykaa,Beauty,3812.49,Debit Card,Axis,RuPay,8,100,299,True,100.0,2.623,90,2024-10-27,2025-01-25,Exclusive Axis offer: 8% instant discount on Nykaa via Debit Card. Max savings Rs.100. Min purchase Rs.299.,3.123
TXN100148,092B26A3,Low Spender,No Preference,Blinkit,Grocery,2022.45,Credit Card,ICICI,Amex,10,500,299,True,202.25,10.0002,14,2024-01-03,2024-01-17,Use your ICICI Amex card and earn 10% cashback capped at Rs.500. Applicable on Grocery orders over Rs.299.,10.5002
TXN100149,948F5FFE,Occasional Buyer,Axis,Zomato,Food Delivery,583.58,Credit Card,ICICI,Mastercard,2,100,2999,False,0.0,0.0,14,2024-01-19,2024-02-02,Flat 2% discount on Zomato order via ICICI Credit Card. Max benefit Rs.100. Min order Rs.2999.,0.0
TXN100150,48D73AC3,Occasional Buyer,ICICI,BigBasket,Grocery,325.02,Wallet,Paytm,N/A,3,250,1499,False,0.0,0.0,60,2024-11-24,2025-01-23,3% cashback for Paytm N/A cardholders on Grocery items at BigBasket. Cap Rs.250 Threshold Rs.1499.,0.0
TXN100151,83FB2D4D,Moderate Spender,Kotak,Nykaa,Beauty,1206.21,Credit Card,IDFC,Mastercard,15,200,499,True,180.93,14.9999,7,2024-06-21,2024-06-28,Save up to Rs.200 with 15% cashback on Beauty using IDFC Credit Card. Minimum cart value Rs.499.,15.4999
TXN100152,F18EA147,Moderate Spender,ICICI,IRCTC,Travel,41695.51,Wallet,IDFC,N/A,3,300,299,True,300.0,0.7195,14,2024-03-12,2024-03-26,3% cashback for IDFC N/A cardholders on Travel items at IRCTC. Cap Rs.300 Threshold Rs.299.,1.2195
TXN100153,F4F31F3A,Moderate Spender,HDFC,BigBasket,Grocery,935.91,UPI,IDFC,N/A,8,1000,199,True,74.87,7.9997,30,2024-11-30,2024-12-30,IDFC UPI users get 8% back on BigBasket purchases in Grocery. Offer capped at Rs.1000 min spend Rs.199.,8.4997
TXN100154,BAFE1986,Moderate Spender,HDFC,Flipkart,Sports,3414.66,Net Banking,PhonePe,N/A,8,75,1499,True,75.0,2.1964,30,2024-11-10,2024-12-10,Exclusive PhonePe offer: 8% instant discount on Flipkart via Net Banking. Max savings Rs.75. Min purchase Rs.1499.,2.6964
TXN100155,9C5D7BA2,Moderate Spender,Axis,Swiggy,Food Delivery,1159.44,Wallet,IDFC,N/A,12,750,4999,False,0.0,0.0,90,2024-12-06,2025-03-06,Exclusive IDFC offer: 12% instant discount on Swiggy via Wallet. Max savings Rs.750. Min purchase Rs.4999.,0.0
TXN100156,02FA991A,Moderate Spender,No Preference,IRCTC,Travel,27224.32,Wallet,GPay,N/A,10,75,299,True,75.0,0.2755,7,2024-10-07,2024-10-14,Exclusive GPay offer: 10% instant discount on IRCTC via Wallet. Max savings Rs.75. Min purchase Rs.299.,0.7755
TXN100157,D2128733,Frequent Buyer,ICICI,Swiggy,Food Delivery,1303.56,Net Banking,ICICI,N/A,7,1000,4999,False,0.0,0.0,7,2024-09-18,2024-09-25,7% cashback for ICICI N/A cardholders on Food Delivery items at Swiggy. Cap Rs.1000 Threshold Rs.4999.,0.0
TXN100158,2A9A09DC,Low Spender,Axis,Swiggy,Food Delivery,766.68,Credit Card,BOB,Amex,8,50,2999,False,0.0,0.0,30,2024-01-02,2024-02-01,Exclusive BOB offer: 8% instant discount on Swiggy via Credit Card. Max savings Rs.50. Min purchase Rs.2999.,0.0
TXN100159,DA9EA2C0,Low Spender,HDFC,Myntra,Beauty,3591.81,Wallet,HDFC,N/A,3,500,199,True,107.75,2.9999,30,2024-07-28,2024-08-27,Use your HDFC N/A card and earn 3% cashback capped at Rs.500. Applicable on Beauty orders over Rs.199.,3.4999
TXN100160,CA01041C,Moderate Spender,No Preference,Myntra,Beauty,4966.43,Net Banking,PNB,N/A,12,300,299,True,300.0,6.0406,90,2024-03-09,2024-06-07,PNB Net Banking users get 12% back on Myntra purchases in Beauty. Offer capped at Rs.300 min spend Rs.299.,6.5406
TXN100161,1807A864,Moderate Spender,Kotak,Myntra,Fashion,5958.94,Debit Card,HDFC,Visa,8,500,2999,True,476.72,8.0001,90,2024-07-13,2024-10-11,Exclusive HDFC offer: 8% instant discount on Myntra via Debit Card. Max savings Rs.500. Min purchase Rs.2999.,8.5001
TXN100162,71EDBA27,Occasional Buyer,SBI,Swiggy,Food Delivery,404.45,Credit Card,HDFC,Amex,2,150,999,False,0.0,0.0,7,2024-02-21,2024-02-28,2% cashback up to Rs.150 on Food Delivery purchases using HDFC Credit Card. Min transaction Rs.999.,0.0
TXN100163,81C7F932,Frequent Buyer,No Preference,Amazon,Books,1136.76,Net Banking,PNB,N/A,7,750,999,True,79.57,6.9997,7,2024-03-12,2024-03-19,Save up to Rs.750 with 7% cashback on Books using PNB Net Banking. Minimum cart value Rs.999.,7.4997
TXN100164,851F175E,Frequent Buyer,SBI,IRCTC,Travel,13371.39,Debit Card,PhonePe,Mastercard,12,200,1499,True,200.0,1.4957,7,2024-10-12,2024-10-19,Use your PhonePe Mastercard card and earn 12% cashback capped at Rs.200. Applicable on Travel orders over Rs.1499.,1.9957
TXN100165,12D4FCB8,Occasional Buyer,Kotak,Nykaa,Beauty,4869.76,Net Banking,BOB,N/A,10,300,2999,True,300.0,6.1605,14,2024-06-02,2024-06-16,Flat 10% discount on Nykaa order via BOB Net Banking. Max benefit Rs.300. Min order Rs.2999.,6.6605
TXN100166,1D674F6C,Frequent Buyer,Axis,Zomato,Food Delivery,555.99,Debit Card,PNB,Visa,12,300,499,True,66.72,12.0002,60,2024-05-04,2024-07-03,Save up to Rs.300 with 12% cashback on Food Delivery using PNB Debit Card. Minimum cart value Rs.499.,12.5002
TXN100167,E9D973F2,High Spender,No Preference,Flipkart,Sports,8547.77,Credit Card,BOB,Mastercard,2,200,2999,True,170.96,2.0001,90,2024-11-04,2025-02-02,2% cashback up to Rs.200 on Sports purchases using BOB Credit Card. Min transaction Rs.2999.,2.5001
TXN100168,DA52BD7D,Low Spender,ICICI,IRCTC,Travel,25010.92,UPI,Kotak,N/A,2,150,999,True,150.0,0.5997,7,2024-09-02,2024-09-09,Exclusive Kotak offer: 2% instant discount on IRCTC via UPI. Max savings Rs.150. Min purchase Rs.999.,1.0997
TXN100169,F3139A57,Frequent Buyer,No Preference,Zomato,Food Delivery,1385.42,Wallet,IDFC,N/A,8,300,4999,False,0.0,0.0,90,2024-11-28,2025-02-26,IDFC Wallet users get 8% back on Zomato purchases in Food Delivery. Offer capped at Rs.300 min spend Rs.4999.,0.0
TXN100170,3276D808,High Spender,SBI,Blinkit,Grocery,1558.21,Net Banking,IDFC,N/A,7,250,1999,False,0.0,0.0,60,2024-01-24,2024-03-24,Exclusive IDFC offer: 7% instant discount on Blinkit via Net Banking. Max savings Rs.250. Min purchase Rs.1999.,0.0
TXN100171,B9CF9CAA,Moderate Spender,HDFC,BigBasket,Grocery,1097.02,Debit Card,IDFC,Mastercard,12,1000,999,True,131.64,11.9998,60,2024-10-08,2024-12-07,IDFC Debit Card users get 12% back on BigBasket purchases in Grocery. Offer capped at Rs.1000 min spend Rs.999.,12.4998
TXN100172,5A1A37CE,Occasional Buyer,No Preference,Nykaa,Beauty,1090.7,UPI,SBI,N/A,5,750,4999,False,0.0,0.0,14,2024-10-04,2024-10-18,5% cashback up to Rs.750 on Beauty purchases using SBI UPI. Min transaction Rs.4999.,0.0
TXN100173,45093139,Low Spender,HDFC,Amazon,Electronics,35929.42,Debit Card,ICICI,Mastercard,2,150,4999,True,150.0,0.4175,30,2024-01-31,2024-03-01,2% cashback for ICICI Mastercard cardholders on Electronics items at Amazon. Cap Rs.150 Threshold Rs.4999.,0.9175
TXN100174,7565285D,Occasional Buyer,HDFC,Amazon,Fashion,588.88,Wallet,GPay,N/A,8,750,1499,False,0.0,0.0,7,2024-09-14,2024-09-21,Flat 8% discount on Amazon order via GPay Wallet. Max benefit Rs.750. Min order Rs.1499.,0.0
TXN100175,C61519DA,Moderate Spender,HDFC,Flipkart,Fashion,2307.27,Wallet,BOB,N/A,8,250,1499,True,184.58,7.9999,60,2024-02-10,2024-04-10,BOB Wallet users get 8% back on Flipkart purchases in Fashion. Offer capped at Rs.250 min spend Rs.1499.,8.4999
TXN100176,B21A2D8A,Occasional Buyer,Axis,IRCTC,Travel,49531.19,Debit Card,Kotak,Visa,2,75,2999,True,75.0,0.1514,60,2024-07-12,2024-09-10,2% cashback for Kotak Visa cardholders on Travel items at IRCTC. Cap Rs.75 Threshold Rs.2999.,0.6514
TXN100177,2041C32F,Low Spender,No Preference,Swiggy,Food Delivery,824.81,Net Banking,PhonePe,N/A,10,1000,299,True,82.48,9.9999,90,2024-01-22,2024-04-21,Exclusive PhonePe offer: 10% instant discount on Swiggy via Net Banking. Max savings Rs.1000. Min purchase Rs.299.,10.4999
TXN100178,407F4BAE,Frequent Buyer,Axis,BigBasket,Grocery,2795.23,UPI,BOB,N/A,2,100,1999,True,55.9,1.9998,7,2024-04-16,2024-04-23,Use your BOB N/A card and earn 2% cashback capped at Rs.100. Applicable on Grocery orders over Rs.1999.,2.4998
TXN100179,D0C0AB05,Occasional Buyer,HDFC,BigBasket,Grocery,1822.69,Wallet,Yes Bank,N/A,10,300,499,True,182.27,10.0001,7,2024-09-13,2024-09-20,Yes Bank Wallet users get 10% back on BigBasket purchases in Grocery. Offer capped at Rs.300 min spend Rs.499.,10.5001
TXN100180,03FD8FA7,Low Spender,Axis,Zomato,Food Delivery,609.8,Wallet,Paytm,N/A,12,250,199,True,73.18,12.0007,30,2024-08-18,2024-09-17,12% cashback for Paytm N/A cardholders on Food Delivery items at Zomato. Cap Rs.250 Threshold Rs.199.,12.5007
TXN100181,124CC3F9,High Spender,Kotak,Myntra,Beauty,1172.97,Wallet,PhonePe,N/A,12,75,1499,False,0.0,0.0,14,2024-12-31,2025-01-14,Get flat 12% off with PhonePe Wallet on Myntra. Maximum discount Rs.75. Valid on orders above Rs.1499.,0.0
